frame_index,t_rel_s,interval_s,size_bytes,width,height,file
2029,270.859,0.141,5190,324,244,frame_02029.jpg
2030,271.0,0.141,5113,324,244,frame_02030.jpg
2031,271.14,0.14,5083,324,244,frame_02031.jpg
2032,271.265,0.125,5040,324,244,frame_02032.jpg
2033,271.437,0.172,5075,324,244,frame_02033.jpg
2034,271.515,0.078,5080,324,244,frame_02034.jpg
2035,271.656,0.141,5080,324,244,frame_02035.jpg
2036,271.796,0.14,5145,324,244,frame_02036.jpg
2037,271.921,0.125,5043,324,244,frame_02037.jpg
2038,272.093,0.172,5057,324,244,frame_02038.jpg
2039,272.187,0.094,5087,324,244,frame_02039.jpg
2040,272.312,0.125,5076,324,244,frame_02040.jpg
2041,272.453,0.141,5052,324,244,frame_02041.jpg
2042,272.578,0.125,5121,324,244,frame_02042.jpg
2043,272.765,0.187,5056,324,244,frame_02043.jpg
2044,272.843,0.078,5200,324,244,frame_02044.jpg
2045,272.968,0.125,5063,324,244,frame_02045.jpg
2046,273.109,0.141,5118,324,244,frame_02046.jpg
2047,273.234,0.125,5107,324,244,frame_02047.jpg
2048,273.375,0.141,5049,324,244,frame_02048.jpg
2049,273.562,0.187,5056,324,244,frame_02049.jpg
2050,273.656,0.094,4975,324,244,frame_02050.jpg
2051,273.781,0.125,4970,324,244,frame_02051.jpg
2052,273.89,0.109,4911,324,244,frame_02052.jpg
2053,274.031,0.141,4904,324,244,frame_02053.jpg
2054,274.171,0.14,4893,324,244,frame_02054.jpg
2055,274.296,0.125,4799,324,244,frame_02055.jpg
2056,274.468,0.172,4757,324,244,frame_02056.jpg
2057,274.687,0.219,4688,324,244,frame_02057.jpg
2058,274.828,0.141,4627,324,244,frame_02058.jpg
2059,274.968,0.14,4697,324,244,frame_02059.jpg
2060,275.109,0.141,4689,324,244,frame_02060.jpg
2061,275.218,0.109,4673,324,244,frame_02061.jpg
2062,275.343,0.125,3980,324,244,frame_02062.jpg
2063,275.515,0.172,2973,324,244,frame_02063.jpg
2064,275.656,0.141,3303,324,244,frame_02064.jpg
2065,275.734,0.078,4046,324,244,frame_02065.jpg
2066,275.89,0.156,5034,324,244,frame_02066.jpg
2067,276.031,0.141,5719,324,244,frame_02067.jpg
2068,276.203,0.172,6502,324,244,frame_02068.jpg
2069,276.328,0.125,5917,324,244,frame_02069.jpg
2070,276.437,0.109,6388,324,244,frame_02070.jpg
2071,276.593,0.156,6551,324,244,frame_02071.jpg
2072,276.671,0.078,6250,324,244,frame_02072.jpg
2073,276.843,0.172,6286,324,244,frame_02073.jpg
2074,276.984,0.141,5937,324,244,frame_02074.jpg
2075,277.062,0.078,5718,324,244,frame_02075.jpg
2076,277.218,0.156,5592,324,244,frame_02076.jpg
2077,277.328,0.11,4856,324,244,frame_02077.jpg
2078,277.453,0.125,4973,324,244,frame_02078.jpg
2079,277.625,0.172,5063,324,244,frame_02079.jpg
2080,277.734,0.109,4793,324,244,frame_02080.jpg
